port_code,date,iec,hs_code,goods_description,master_category,model_name,model_number,capacity,qty,unit_of_measure,price,unit_of_measure.1,quantity,unit,unit_price_inr,total_value_inr,unit_price_usd,total_value_usd,duty_paid_inr
INNSA1,2025-07-10,301049751,73239990,SB-12 STEEL TEA STRAINER BIG (QTY:44226 PCS/USD 0.975 PER PCS)SB-12 STEEL TEA STRAINER BIG (QTY:44226 PCS/USD 0.975 PER PC,,,,,,,,,10810.8,KGS,394.952712102712,4269754.78,4.58181800583193,49533.1180974478,1564438.2
INNSA1,2025-07-02,301049751,73231000,"STEEL SCRUBBER 6PCS SET (OKS-4156) (QTY:98,400 PCS/USD:0.228PER PCS)STEEL SCRUBBER 6PCS SET (OKS-4156) (QTY:98,400 PCS/USD:0.228",,,,,,,,,9151.0,KGS,237.423678286526,2172664.08,2.70876986065632,24787.9529948659,955103.1
INNSA1,2025-06-28,301049751,73231000,STEEL SCRUBBER 2PCS SET (8001-2) (QTY: 168000 SET/USD 0.142PER SET)STEEL SCRUBBER 2PCS SET (8001-2) (QTY: 168000 SET/USD 0.142,,,,,,,,,4900.0,KGS,468.819102,2297213.6,5.348763286,26208.9401,1009855.1
INNSA1,2025-06-27,301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-020) (QTY: 1232 PCS/CNY 101 PER PCS)MILD STEEL MULTI FUNCTION CLOTH STAND (RYX-02-020) (QTY: 123,,,,,,,,,4004.0,KGS,431.5472852,1727915.33,4.923528639,19713.80867,633108.2
INNSA1,2025-06-25,301049751,73239990,STEEL SPRINKLER (AM-430) (QTY:528 PCS/USD:0.5776 PER PCS) STEEL SPRINKLER (AM-430) (QTY:528 PCS/USD:0.5776 PER PCS),,,,,,,,,96.8,KGS,317.7392562,30757.16,3.625091343,350.908842,11269.4
INNSA1,2025-06-25,301049751,73239990,STEEL CUTLERY HOLDER (H2740) (QTY:24960 NOS/USD:1.55 PER PCS)STEEL CUTLERY HOLDER (H2740) (QTY:24960 NOS/USD:1.55 PER PCS,,,,,,,,,9776.0,KGS,367.9828744,3597400.58,4.198321442,41042.79042,1318087.6
INNSA1,2025-06-23,301049751,73239990,STEEL SPRINKLER (AM-430) (QTY: 76968 PCS/USD 0.578 PER PCS) STEEL SPRINKLER (AM-430) (QTY: 76968 PCS/USD 0.578 PER PCS),,,,,,,,,14110.8,KGS,297.680578,4200511.1,3.39624162,47923.68625,1539067.2
INNSA1,2025-06-23,301049751,73239990,STEEL SALT BOTTLE (NP-19) (QTY: 44100 PCS/USD 0.445 PER PCS) STEEL SALT BOTTLE (NP-19) (QTY: 44100 PCS/USD 0.445 PER PCS),,,,,,,,,6860.0,KGS,270.1087026,1852945.7,3.081673732,21140.2818,678919.3
INNSA1,2025-06-10,301049751,73231000,STEEL SCRUBBER 2PCS SET (8001-2) (QTY: 168000 SET/USD 0.142PER SET)STEEL SCRUBBER 2PCS SET (8001-2) (QTY: 168000 SET/USD 0.142,,,,,,,,,4900.0,KGS,459.576667346939,2251925.67,5.2977137446333,25958.7973487032,989946.5
INNSA1,2025-06-05,301049751,73239990,STEEL TEA STRAINER BIG (SB-12) (QTY:12600 PCS/USD:0.986 PERPCS)STEEL TEA STRAINER BIG (SB-12) (QTY:12600 PCS/USD:0.986 PER,,,,,,,,,3080.0,KGS,372.736003246753,1148026.89,4.31407411165224,13287.3482638889,420637.0
